Date,Open,High,Low,Close,Adj Close,Volume,Percentage,day,Res
1931-12-10,8.58,8.58,8.58,8.58,8.58,0,-0.730696806946114,560,The great depression
1931-12-11,8.31,8.31,8.31,8.31,8.31,0,-0.7391713829513062,561,The great depression
1931-12-14,8.01,8.01,8.01,8.01,8.01,0,-0.7485875785126309,562,The great depression
1931-12-15,8.12,8.12,8.12,8.12,8.12,0,-0.7451349734734786,563,The great depression
1931-12-16,7.93,7.93,7.93,7.93,7.93,0,-0.7510985639956509,564,The great depression
1931-12-17,7.72,7.72,7.72,7.72,7.72,0,-0.7576899008885781,565,The great depression
1931-12-18,8.36,8.36,8.36,8.36,8.36,0,-0.7376020170244189,566,The great depression
1931-12-21,8.15,8.15,8.15,8.15,8.15,0,-0.7441933539173461,567,The great depression
1931-12-22,8.29,8.29,8.29,8.29,8.29,0,-0.7397991293220613,568,The great depression
1931-12-23,7.95,7.95,7.95,7.95,7.95,0,-0.7504708176248959,569,The great depression
1931-12-24,7.96,7.96,7.96,7.96,7.96,0,-0.7501569444395184,570,The great depression
1931-12-28,7.76,7.76,7.76,7.76,7.76,0,-0.7564344081470682,571,The great depression
1931-12-29,7.96,7.96,7.96,7.96,7.96,0,-0.7501569444395184,572,The great depression
1931-12-30,8.1,8.1,8.1,8.1,8.1,0,-0.7457627198442336,573,The great depression
1931-12-31,8.12,8.12,8.12,8.12,8.12,0,-0.7451349734734786,574,The great depression
1932-01-04,7.56,7.56,7.56,7.56,7.56,0,-0.7627118718546179,575,The great depression
1932-01-05,7.55,7.55,7.55,7.55,7.55,0,-0.7630257450399954,576,The great depression
1932-01-06,8.08,8.08,8.08,8.08,8.08,0,-0.7463904662149885,577,The great depression
1932-01-07,8.22,8.22,8.22,8.22,8.22,0,-0.7419962416197037,578,The great depression
1932-01-08,8.57,8.57,8.57,8.57,8.57,0,-0.7310106801314915,579,The great depression
1932-01-11,8.48,8.48,8.48,8.48,8.48,0,-0.7338355387998889,580,The great depression
1932-01-12,8.39,8.39,8.39,8.39,8.39,0,-0.7366603974682864,581,The great depression
1932-01-13,8.8,8.8,8.8,8.8,8.8,0,-0.7237915968678093,582,The great depression
1932-01-14,8.9,8.9,8.9,8.9,8.9,0,-0.7206528650140344,583,The great depression
1932-01-15,8.92,8.92,8.92,8.92,8.92,0,-0.7200251186432793,584,The great depression
1932-01-18,8.51,8.51,8.51,8.51,8.51,0,-0.7328939192437565,585,The great depression
1932-01-19,8.48,8.48,8.48,8.48,8.48,0,-0.7338355387998889,586,The great depression
1932-01-20,8.63,8.63,8.63,8.63,8.63,0,-0.7291274410192266,587,The great depression
1932-01-21,8.58,8.58,8.58,8.58,8.58,0,-0.730696806946114,588,The great depression
1932-01-22,8.21,8.21,8.21,8.21,8.21,0,-0.7423101148050811,589,The great depression
1932-01-25,8.2,8.2,8.2,8.2,8.2,0,-0.7426239879904586,590,The great depression
1932-01-26,8.31,8.31,8.31,8.31,8.31,0,-0.7391713829513062,591,The great depression
1932-01-27,8.15,8.15,8.15,8.15,8.15,0,-0.7441933539173461,592,The great depression
1932-01-28,8.03,8.03,8.03,8.03,8.03,0,-0.7479598321418759,593,The great depression
1932-01-29,7.94,7.94,7.94,7.94,7.94,0,-0.7507846908102733,594,The great depression
1932-02-01,8.23,8.23,8.23,8.23,8.23,0,-0.7416823684343261,595,The great depression
1932-02-02,8.05,8.05,8.05,8.05,8.05,0,-0.747332085771121,596,The great depression
1932-02-03,8.09,8.09,8.09,8.09,8.09,0,-0.7460765930296109,597,The great depression
1932-02-04,8.04,8.04,8.04,8.04,8.04,0,-0.7476459589564985,598,The great depression
1932-02-05,7.78,7.78,7.78,7.78,7.78,0,-0.7558066617763132,599,The great depression
1932-02-08,7.62,7.62,7.62,7.62,7.62,0,-0.7608286327423531,600,The great depression
1932-02-09,7.53,7.53,7.53,7.53,7.53,0,-0.7636534914107505,601,The great depression
1932-02-10,7.5,7.5,7.5,7.5,7.5,0,-0.7645951109668829,602,The great depression
1932-02-11,8.12,8.12,8.12,8.12,8.12,0,-0.7451349734734786,603,The great depression
1932-02-15,8.5,8.5,8.5,8.5,8.5,0,-0.7332077924291341,604,The great depression
1932-02-16,8.84,8.84,8.84,8.84,8.84,0,-0.7225361041262993,605,The great depression
1932-02-17,8.48,8.48,8.48,8.48,8.48,0,-0.7338355387998889,606,The great depression
1932-02-18,8.71,8.71,8.71,8.71,8.71,0,-0.7266164555362067,607,The great depression
1932-02-19,8.72,8.72,8.72,8.72,8.72,0,-0.7263025823508291,608,The great depression
1932-02-23,8.22,8.22,8.22,8.22,8.22,0,-0.7419962416197037,609,The great depression
1932-02-24,8.43,8.43,8.43,8.43,8.43,0,-0.7354049047267763,610,The great depression
1932-02-25,8.35,8.35,8.35,8.35,8.35,0,-0.7379158902097963,611,The great depression
1932-02-26,8.34,8.34,8.34,8.34,8.34,0,-0.7382297633951738,612,The great depression
1932-02-29,8.29,8.29,8.29,8.29,8.29,0,-0.7397991293220613,613,The great depression
1932-03-01,8.35,8.35,8.35,8.35,8.35,0,-0.7379158902097963,614,The great depression
1932-03-02,8.71,8.71,8.71,8.71,8.71,0,-0.7266164555362067,615,The great depression
1932-03-03,8.71,8.71,8.71,8.71,8.71,0,-0.7266164555362067,616,The great depression
1932-03-04,8.72,8.72,8.72,8.72,8.72,0,-0.7263025823508291,617,The great depression
1932-03-07,8.82,8.82,8.82,8.82,8.82,0,-0.7231638504970543,618,The great depression
1932-03-08,8.98,8.98,8.98,8.98,8.98,0,-0.7181418795310144,619,The great depression
1932-03-09,8.81,8.81,8.81,8.81,8.81,0,-0.7234777236824317,620,The great depression
1932-03-10,8.73,8.73,8.73,8.73,8.73,0,-0.7259887091654517,621,The great depression
1932-03-11,8.52,8.52,8.52,8.52,8.52,0,-0.732580046058379,622,The great depression
1932-03-14,8.31,8.31,8.31,8.31,8.31,0,-0.7391713829513062,623,The great depression
1932-03-15,8.31,8.31,8.31,8.31,8.31,0,-0.7391713829513062,624,The great depression
1932-03-16,8.11,8.11,8.11,8.11,8.11,0,-0.745448846658856,625,The great depression
1932-03-17,8.28,8.28,8.28,8.28,8.28,0,-0.7401130025074387,626,The great depression
1932-03-18,8.02,8.02,8.02,8.02,8.02,0,-0.7482737053272535,627,The great depression
1932-03-21,8.06,8.06,8.06,8.06,8.06,0,-0.7470182125857434,628,The great depression
1932-03-22,8.05,8.05,8.05,8.05,8.05,0,-0.747332085771121,629,The great depression
1932-03-23,7.94,7.94,7.94,7.94,7.94,0,-0.7507846908102733,630,The great depression
1932-03-24,7.86,7.86,7.86,7.86,7.86,0,-0.7532956762932933,631,The great depression
1932-03-28,7.59,7.59,7.59,7.59,7.59,0,-0.7617702522984855,632,The great depression
1932-03-29,7.58,7.58,7.58,7.58,7.58,0,-0.762084125483863,633,The great depression
1932-03-30,7.74,7.74,7.74,7.74,7.74,0,-0.7570621545178231,634,The great depression
1932-03-31,7.31,7.31,7.31,7.31,7.31,0,-0.7705587014890551,635,The great depression
1932-04-01,7.18,7.18,7.18,7.18,7.18,0,-0.7746390528989626,636,The great depression
1932-04-04,7.06,7.06,7.06,7.06,7.06,0,-0.7784055311234924,637,The great depression
1932-04-05,6.73,6.73,6.73,6.73,6.73,0,-0.7887633462409496,638,The great depression
1932-04-06,6.53,6.53,6.53,6.53,6.53,0,-0.7950408099484993,639,The great depression
1932-04-07,6.46,6.46,6.46,6.46,6.46,0,-0.7972379222461419,640,The great depression
1932-04-08,6.26,6.26,6.26,6.26,6.26,0,-0.8035153859536917,641,The great depression
1932-04-11,6.07,6.07,6.07,6.07,6.07,0,-0.8094789764758639,642,The great depression
1932-04-12,6.06,6.06,6.06,6.06,6.06,0,-0.8097928496612414,643,The great depression
1932-04-13,5.98,5.98,5.98,5.98,5.98,0,-0.8123038351442613,644,The great depression
1932-04-14,6.25,6.25,6.25,6.25,6.25,0,-0.8038292591390691,645,The great depression
1932-04-15,6.42,6.42,6.42,6.42,6.42,0,-0.7984934149876517,646,The great depression
1932-04-18,6.12,6.12,6.12,6.12,6.12,0,-0.8079096105489765,647,The great depression
1932-04-19,6.03,6.03,6.03,6.03,6.03,0,-0.8107344692173739,648,The great depression
1932-04-20,6.03,6.03,6.03,6.03,6.03,0,-0.8107344692173739,649,The great depression
1932-04-21,6.24,6.24,6.24,6.24,6.24,0,-0.8041431323244466,650,The great depression
1932-04-22,5.96,5.96,5.96,5.96,5.96,0,-0.8129315815150162,651,The great depression
1932-04-25,6.03,6.03,6.03,6.03,6.03,0,-0.8107344692173739,652,The great depression
1932-04-26,6.12,6.12,6.12,6.12,6.12,0,-0.8079096105489765,653,The great depression
1932-04-27,6.27,6.27,6.27,6.27,6.27,0,-0.8032015127683141,654,The great depression
1932-04-28,6.03,6.03,6.03,6.03,6.03,0,-0.8107344692173739,655,The great depression
1932-04-29,5.83,5.83,5.83,5.83,5.83,0,-0.8170119329249237,656,The great depression
1932-05-02,5.74,5.74,5.74,5.74,5.74,0,-0.819836791593321,657,The great depression
1932-05-03,5.66,5.66,5.66,5.66,5.66,0,-0.8223477770763409,658,The great depression
1932-05-04,5.74,5.74,5.74,5.74,5.74,0,-0.819836791593321,659,The great depression
1932-05-05,5.68,5.68,5.68,5.68,5.68,0,-0.821720030705586,660,The great depression
1932-05-06,6.09,6.09,6.09,6.09,6.09,0,-0.8088512301051091,661,The great depression
1932-05-09,5.96,5.96,5.96,5.96,5.96,0,-0.8129315815150162,662,The great depression
1932-05-10,6.01,6.01,6.01,6.01,6.01,0,-0.8113622155881288,663,The great depression
1932-05-11,6.0,6.0,6.0,6.0,6.0,0,-0.8116760887735064,664,The great depression
1932-05-12,5.8,5.8,5.8,5.8,5.8,0,-0.8179535524810562,665,The great depression
1932-05-13,5.6,5.6,5.6,5.6,5.6,0,-0.8242310161886061,666,The great depression
1932-05-16,5.61,5.61,5.61,5.61,5.61,0,-0.8239171430032284,667,The great depression
1932-05-17,5.59,5.59,5.59,5.59,5.59,0,-0.8245448893739834,668,The great depression
1932-05-18,5.45,5.45,5.45,5.45,5.45,0,-0.8289391139692682,669,The great depression
1932-05-19,5.48,5.48,5.48,5.48,5.48,0,-0.8279974944131357,670,The great depression
1932-05-20,5.48,5.48,5.48,5.48,5.48,0,-0.8279974944131357,671,The great depression
1932-05-23,5.43,5.43,5.43,5.43,5.43,0,-0.8295668603400232,672,The great depression
1932-05-24,5.21,5.21,5.21,5.21,5.21,0,-0.8364720704183279,673,The great depression
1932-05-25,5.03,5.03,5.03,5.03,5.03,0,-0.8421217877551228,674,The great depression
1932-05-26,5.11,5.11,5.11,5.11,5.11,0,-0.8396108022721029,675,The great depression
1932-05-27,4.83,4.83,4.83,4.83,4.83,0,-0.8483992514626726,676,The great depression
1932-05-31,4.47,4.47,4.47,4.47,4.47,0,-0.8596986861362622,677,The great depression
1932-06-01,4.4,4.4,4.4,4.4,4.4,0,-0.8618957984339046,678,The great depression
1932-06-02,4.64,4.64,4.64,4.64,4.64,0,-0.8543628419848449,679,The great depression
1932-06-03,4.89,4.89,4.89,4.89,4.89,0,-0.8465160123504076,680,The great depression
1932-06-06,5.07,5.07,5.07,5.07,5.07,0,-0.8408662950136128,681,The great depression
1932-06-07,4.85,4.85,4.85,4.85,4.85,0,-0.8477715050919177,682,The great depression
1932-06-08,4.57,4.57,4.57,4.57,4.57,0,-0.8565599542824873,683,The great depression
1932-06-09,4.57,4.57,4.57,4.57,4.57,0,-0.8565599542824873,684,The great depression
1932-06-10,4.92,4.92,4.92,4.92,4.92,0,-0.8455743927942752,685,The great depression
1932-06-13,4.82,4.82,4.82,4.82,4.82,0,-0.84871312464805,686,The great depression
1932-06-14,4.94,4.94,4.94,4.94,4.94,0,-0.8449466464235202,687,The great depression
1932-06-15,5.12,5.12,5.12,5.12,5.12,0,-0.8392969290867254,688,The great depression
1932-06-16,5.12,5.12,5.12,5.12,5.12,0,-0.8392969290867254,689,The great depression
1932-06-17,4.83,4.83,4.83,4.83,4.83,0,-0.8483992514626726,690,The great depression
1932-06-20,4.89,4.89,4.89,4.89,4.89,0,-0.8465160123504076,691,The great depression
1932-06-21,4.77,4.77,4.77,4.77,4.77,0,-0.8502824905749375,692,The great depression
1932-06-22,4.77,4.77,4.77,4.77,4.77,0,-0.8502824905749375,693,The great depression
1932-06-23,4.8,4.8,4.8,4.8,4.8,0,-0.8493408710188051,694,The great depression
1932-06-24,4.6,4.6,4.6,4.6,4.6,0,-0.8556183347263548,695,The great depression
1932-06-27,4.44,4.44,4.44,4.44,4.44,0,-0.8606403056923947,696,The great depression
1932-06-28,4.44,4.44,4.44,4.44,4.44,0,-0.8606403056923947,697,The great depression
1932-06-29,4.51,4.51,4.51,4.51,4.51,0,-0.8584431933947523,698,The great depression
1932-06-30,4.43,4.43,4.43,4.43,4.43,0,-0.8609541788777721,699,The great depression
1932-07-01,4.6,4.6,4.6,4.6,4.6,0,-0.8556183347263548,700,The great depression
1932-07-05,4.5,4.5,4.5,4.5,4.5,0,-0.8587570665801297,701,The great depression
1932-07-06,4.6,4.6,4.6,4.6,4.6,0,-0.8556183347263548,702,The great depression
1932-07-07,4.45,4.45,4.45,4.45,4.45,0,-0.8603264325070172,703,The great depression
1932-07-08,4.41,4.41,4.41,4.41,4.41,0,-0.8615819252485272,704,The great depression
1932-07-11,4.6,4.6,4.6,4.6,4.6,0,-0.8556183347263548,705,The great depression
1932-07-12,4.6,4.6,4.6,4.6,4.6,0,-0.8556183347263548,706,The great depression
1932-07-13,4.82,4.82,4.82,4.82,4.82,0,-0.84871312464805,707,The great depression
1932-07-14,4.79,4.79,4.79,4.79,4.79,0,-0.8496547442041825,708,The great depression
1932-07-15,4.93,4.93,4.93,4.93,4.93,0,-0.8452605196088977,709,The great depression
1932-07-18,4.8,4.8,4.8,4.8,4.8,0,-0.8493408710188051,710,The great depression
1932-07-19,4.78,4.78,4.78,4.78,4.78,0,-0.8499686173895601,711,The great depression
1932-07-20,4.93,4.93,4.93,4.93,4.93,0,-0.8452605196088977,712,The great depression
1932-07-21,5.05,5.05,5.05,5.05,5.05,0,-0.8414940413843678,713,The great depression
1932-07-22,5.2,5.2,5.2,5.2,5.2,0,-0.8367859436037055,714,The great depression
1932-07-25,5.48,5.48,5.48,5.48,5.48,0,-0.8279974944131357,715,The great depression
1932-07-26,5.4,5.4,5.4,5.4,5.4,0,-0.8305084798961557,716,The great depression
1932-07-27,5.67,5.67,5.67,5.67,5.67,0,-0.8220339038909634,717,The great depression
1932-07-28,5.85,5.85,5.85,5.85,5.85,0,-0.8163841865541687,718,The great depression
1932-07-29,6.03,6.03,6.03,6.03,6.03,0,-0.8107344692173739,719,The great depression
1932-08-01,6.11,6.11,6.11,6.11,6.11,0,-0.8082234837343539,720,The great depression
1932-08-02,5.87,5.87,5.87,5.87,5.87,0,-0.8157564401834136,721,The great depression
1932-08-03,6.39,6.39,6.39,6.39,6.39,0,-0.7994350345437842,722,The great depression
1932-08-04,6.52,6.52,6.52,6.52,6.52,0,-0.7953546831338769,723,The great depression
1932-08-05,6.8,6.8,6.8,6.8,6.8,0,-0.7865662339433072,724,The great depression
1932-08-08,7.43,7.43,7.43,7.43,7.43,0,-0.7667922232645253,725,The great depression
1932-08-09,7.39,7.39,7.39,7.39,7.39,0,-0.7680477160060353,726,The great depression
1932-08-10,7.65,7.65,7.65,7.65,7.65,0,-0.7598870131862205,727,The great depression
1932-08-11,7.61,7.61,7.61,7.61,7.61,0,-0.7611425059277305,728,The great depression
1932-08-12,7.0,7.0,7.0,7.0,7.0,0,-0.7802887702357574,729,The great depression
1932-08-15,7.44,7.44,7.44,7.44,7.44,0,-0.7664783500791479,730,The great depression
1932-08-16,7.68,7.68,7.68,7.68,7.68,0,-0.7589453936300881,731,The great depression
1932-08-17,7.51,7.51,7.51,7.51,7.51,0,-0.7642812377815054,732,The great depression
1932-08-18,7.6,7.6,7.6,7.6,7.6,0,-0.7614563791131079,733,The great depression
1932-08-19,7.53,7.53,7.53,7.53,7.53,0,-0.7636534914107505,734,The great depression
1932-08-22,7.77,7.77,7.77,7.77,7.77,0,-0.7561205349616906,735,The great depression
1932-08-23,8.15,8.15,8.15,8.15,8.15,0,-0.7441933539173461,736,The great depression
1932-08-24,8.33,8.33,8.33,8.33,8.33,0,-0.7385436365805513,737,The great depression
1932-08-25,8.26,8.26,8.26,8.26,8.26,0,-0.7407407488781936,738,The great depression
1932-08-26,8.39,8.39,8.39,8.39,8.39,0,-0.7366603974682864,739,The great depression
1932-08-29,8.58,8.58,8.58,8.58,8.58,0,-0.730696806946114,740,The great depression
1932-08-30,8.47,8.47,8.47,8.47,8.47,0,-0.7341494119852664,741,The great depression
1932-08-31,8.39,8.39,8.39,8.39,8.39,0,-0.7366603974682864,742,The great depression
1932-09-01,8.47,8.47,8.47,8.47,8.47,0,-0.7341494119852664,743,The great depression
1932-09-02,8.84,8.84,8.84,8.84,8.84,0,-0.7225361041262993,744,The great depression
1932-09-06,8.91,8.91,8.91,8.91,8.91,0,-0.7203389918286569,745,The great depression
1932-09-07,9.31,9.31,9.31,9.31,9.31,0,-0.7077840644135573,746,The great depression
1932-09-08,8.97,8.97,8.97,8.97,8.97,0,-0.7184557527163922,747,The great depression
1932-09-09,8.75,8.75,8.75,8.75,8.75,0,-0.7253609627946966,748,The great depression
1932-09-12,8.15,8.15,8.15,8.15,8.15,0,-0.7441933539173461,749,The great depression
1932-09-13,7.8,7.8,7.8,7.8,7.8,0,-0.7551789154055583,750,The great depression
1932-09-14,7.35,7.35,7.35,7.35,7.35,0,-0.7693032087475453,751,The great depression
1932-09-15,7.66,7.66,7.66,7.66,7.66,0,-0.7595731400008431,752,The great depression
1932-09-16,7.57,7.57,7.57,7.57,7.57,0,-0.7623979986692404,753,The great depression
1932-09-19,7.34,7.34,7.34,7.34,7.34,0,-0.7696170819329228,754,The great depression
1932-09-20,7.62,7.62,7.62,7.62,7.62,0,-0.7608286327423531,755,The great depression
1932-09-21,8.52,8.52,8.52,8.52,8.52,0,-0.732580046058379,756,The great depression
1932-09-22,8.26,8.26,8.26,8.26,8.26,0,-0.7407407488781936,757,The great depression
1932-09-23,8.4,8.4,8.4,8.4,8.4,0,-0.7363465242829088,758,The great depression
1932-09-26,8.04,8.04,8.04,8.04,8.04,0,-0.7476459589564985,759,The great depression
1932-09-27,8.13,8.13,8.13,8.13,8.13,0,-0.7448211002881011,760,The great depression
1932-09-28,8.36,8.36,8.36,8.36,8.36,0,-0.7376020170244189,761,The great depression
1932-09-29,8.1,8.1,8.1,8.1,8.1,0,-0.7457627198442336,762,The great depression
1932-09-30,8.08,8.08,8.08,8.08,8.08,0,-0.7463904662149885,763,The great depression
1932-10-03,8.06,8.06,8.06,8.06,8.06,0,-0.7470182125857434,764,The great depression
1932-10-04,8.05,8.05,8.05,8.05,8.05,0,-0.747332085771121,765,The great depression
1932-10-05,7.39,7.39,7.39,7.39,7.39,0,-0.7680477160060353,766,The great depression
1932-10-06,7.43,7.43,7.43,7.43,7.43,0,-0.7667922232645253,767,The great depression
1932-10-07,7.02,7.02,7.02,7.02,7.02,0,-0.7796610238650024,768,The great depression
1932-10-10,6.42,6.42,6.42,6.42,6.42,0,-0.7984934149876517,769,The great depression
1932-10-11,6.88,6.88,6.88,6.88,6.88,0,-0.7840552484602872,770,The great depression
1932-10-13,6.67,6.67,6.67,6.67,6.67,0,-0.7906465853532145,771,The great depression
1932-10-14,7.13,7.13,7.13,7.13,7.13,0,-0.77620841882585,772,The great depression
1932-10-17,7.0,7.0,7.0,7.0,7.0,0,-0.7802887702357574,773,The great depression
1932-10-18,7.13,7.13,7.13,7.13,7.13,0,-0.77620841882585,774,The great depression
1932-10-19,7.4,7.4,7.4,7.4,7.4,0,-0.7677338428206578,775,The great depression
1932-10-20,7.23,7.23,7.23,7.23,7.23,0,-0.7730696869720751,776,The great depression
1932-10-21,6.82,6.82,6.82,6.82,6.82,0,-0.7859384875725521,777,The great depression
1932-10-24,6.83,6.83,6.83,6.83,6.83,0,-0.7856246143871747,778,The great depression
1932-10-25,6.76,6.76,6.76,6.76,6.76,0,-0.7878217266848171,779,The great depression
1932-10-26,6.89,6.89,6.89,6.89,6.89,0,-0.7837413752749098,780,The great depression
1932-10-27,6.95,6.95,6.95,6.95,6.95,0,-0.7818581361626449,781,The great depression
1932-10-28,7.09,7.09,7.09,7.09,7.09,0,-0.7774639115673599,782,The great depression
1932-10-31,6.96,6.96,6.96,6.96,6.96,0,-0.7815442629772673,783,The great depression
1932-11-01,6.76,6.76,6.76,6.76,6.76,0,-0.7878217266848171,784,The great depression
1932-11-02,6.52,6.52,6.52,6.52,6.52,0,-0.7953546831338769,785,The great depression
1932-11-03,6.48,6.48,6.48,6.48,6.48,0,-0.7966101758753869,786,The great depression
1932-11-04,6.88,6.88,6.88,6.88,6.88,0,-0.7840552484602872,787,The great depression
1932-11-07,7.24,7.24,7.24,7.24,7.24,0,-0.7727558137866977,788,The great depression
1932-11-09,6.92,6.92,6.92,6.92,6.92,0,-0.7827997557187774,789,The great depression
1932-11-10,7.44,7.44,7.44,7.44,7.44,0,-0.7664783500791479,790,The great depression
1932-11-11,7.68,7.68,7.68,7.68,7.68,0,-0.7589453936300881,791,The great depression
1932-11-14,7.43,7.43,7.43,7.43,7.43,0,-0.7667922232645253,792,The great depression
1932-11-15,7.43,7.43,7.43,7.43,7.43,0,-0.7667922232645253,793,The great depression
1932-11-16,7.2,7.2,7.2,7.2,7.2,0,-0.7740113065282076,794,The great depression
1932-11-17,7.15,7.15,7.15,7.15,7.15,0,-0.7755806724550949,795,The great depression
1932-11-18,7.13,7.13,7.13,7.13,7.13,0,-0.77620841882585,796,The great depression
1932-11-21,7.2,7.2,7.2,7.2,7.2,0,-0.7740113065282076,797,The great depression
1932-11-22,7.17,7.17,7.17,7.17,7.17,0,-0.7749529260843401,798,The great depression
1932-11-23,6.85,6.85,6.85,6.85,6.85,0,-0.7849968680164197,799,The great depression
1932-11-25,6.78,6.78,6.78,6.78,6.78,0,-0.7871939803140622,800,The great depression
1932-11-28,6.8,6.8,6.8,6.8,6.8,0,-0.7865662339433072,801,The great depression
1932-11-29,6.78,6.78,6.78,6.78,6.78,0,-0.7871939803140622,802,The great depression
1932-11-30,6.55,6.55,6.55,6.55,6.55,0,-0.7944130635777444,803,The great depression
1932-12-01,6.73,6.73,6.73,6.73,6.73,0,-0.7887633462409496,804,The great depression
1932-12-02,6.47,6.47,6.47,6.47,6.47,0,-0.7969240490607643,805,The great depression
1932-12-05,6.54,6.54,6.54,6.54,6.54,0,-0.7947269367631219,806,The great depression
1932-12-06,6.87,6.87,6.87,6.87,6.87,0,-0.7843691216456647,807,The great depression
1932-12-07,6.89,6.89,6.89,6.89,6.89,0,-0.7837413752749098,808,The great depression
1932-12-08,6.89,6.89,6.89,6.89,6.89,0,-0.7837413752749098,809,The great depression
1932-12-09,7.08,7.08,7.08,7.08,7.08,0,-0.7777777847527374,810,The great depression
1932-12-12,7.07,7.07,7.07,7.07,7.07,0,-0.778091657938115,811,The great depression
1932-12-13,6.99,6.99,6.99,6.99,6.99,0,-0.7806026434211348,812,The great depression
1932-12-14,7.12,7.12,7.12,7.12,7.12,0,-0.7765222920112275,813,The great depression
1932-12-15,7.05,7.05,7.05,7.05,7.05,0,-0.7787194043088699,814,The great depression
1932-12-16,7.0,7.0,7.0,7.0,7.0,0,-0.7802887702357574,815,The great depression
1932-12-19,6.97,6.97,6.97,6.97,6.97,0,-0.7812303897918899,816,The great depression
1932-12-20,6.82,6.82,6.82,6.82,6.82,0,-0.7859384875725521,817,The great depression
1932-12-21,6.8,6.8,6.8,6.8,6.8,0,-0.7865662339433072,818,The great depression
1932-12-22,6.57,6.57,6.57,6.57,6.57,0,-0.7937853172069894,819,The great depression
1932-12-23,6.57,6.57,6.57,6.57,6.57,0,-0.7937853172069894,820,The great depression
1932-12-27,6.61,6.61,6.61,6.61,6.61,0,-0.7925298244654795,821,The great depression
1932-12-28,6.6,6.6,6.6,6.6,6.6,0,-0.7928436976508569,822,The great depression
1932-12-29,6.75,6.75,6.75,6.75,6.75,0,-0.7881355998701947,823,The great depression
1932-12-30,6.92,6.92,6.92,6.92,6.92,0,-0.7827997557187774,824,The great depression
1933-01-03,6.83,6.83,6.83,6.83,6.83,0,-0.7856246143871747,825,The great depression
1933-01-04,7.15,7.15,7.15,7.15,7.15,0,-0.7755806724550949,826,The great depression
1933-01-05,7.12,7.12,7.12,7.12,7.12,0,-0.7765222920112275,827,The great depression
1933-01-06,7.23,7.23,7.23,7.23,7.23,0,-0.7730696869720751,828,The great depression
1933-01-09,7.13,7.13,7.13,7.13,7.13,0,-0.77620841882585,829,The great depression
1933-01-10,7.34,7.34,7.34,7.34,7.34,0,-0.7696170819329228,830,The great depression
1933-01-11,7.32,7.32,7.32,7.32,7.32,0,-0.7702448283036777,831,The great depression
1933-01-12,7.23,7.23,7.23,7.23,7.23,0,-0.7730696869720751,832,The great depression
1933-01-13,7.25,7.25,7.25,7.25,7.25,0,-0.7724419406013201,833,The great depression
1933-01-16,7.06,7.06,7.06,7.06,7.06,0,-0.7784055311234924,834,The great depression
1933-01-17,7.08,7.08,7.08,7.08,7.08,0,-0.7777777847527374,835,The great depression
1933-01-18,6.95,6.95,6.95,6.95,6.95,0,-0.7818581361626449,836,The great depression
1933-01-19,6.98,6.98,6.98,6.98,6.98,0,-0.7809165166065124,837,The great depression
1933-01-20,7.06,7.06,7.06,7.06,7.06,0,-0.7784055311234924,838,The great depression
1933-01-23,7.03,7.03,7.03,7.03,7.03,0,-0.7793471506796249,839,The great depression
1933-01-24,6.98,6.98,6.98,6.98,6.98,0,-0.7809165166065124,840,The great depression
1933-01-25,7.1,7.1,7.1,7.1,7.1,0,-0.7771500383819825,841,The great depression
1933-01-26,7.05,7.05,7.05,7.05,7.05,0,-0.7787194043088699,842,The great depression
1933-01-27,7.04,7.04,7.04,7.04,7.04,0,-0.7790332774942474,843,The great depression
1933-01-30,6.98,6.98,6.98,6.98,6.98,0,-0.7809165166065124,844,The great depression
1933-01-31,6.94,6.94,6.94,6.94,6.94,0,-0.7821720093480223,845,The great depression
1933-02-01,6.67,6.67,6.67,6.67,6.67,0,-0.7906465853532145,846,The great depression
1933-02-02,6.55,6.55,6.55,6.55,6.55,0,-0.7944130635777444,847,The great depression
1933-02-03,6.53,6.53,6.53,6.53,6.53,0,-0.7950408099484993,848,The great depression
1933-02-06,6.48,6.48,6.48,6.48,6.48,0,-0.7966101758753869,849,The great depression
1933-02-07,6.54,6.54,6.54,6.54,6.54,0,-0.7947269367631219,850,The great depression
1933-02-08,6.62,6.62,6.62,6.62,6.62,0,-0.7922159512801019,851,The great depression
1933-02-09,6.76,6.76,6.76,6.76,6.76,0,-0.7878217266848171,852,The great depression
1933-02-10,6.66,6.66,6.66,6.66,6.66,0,-0.790960458538592,853,The great depression
1933-02-14,6.32,6.32,6.32,6.32,6.32,0,-0.8016321468414267,854,The great depression
1933-02-15,6.28,6.28,6.28,6.28,6.28,0,-0.8028876395829366,855,The great depression
1933-02-16,6.13,6.13,6.13,6.13,6.13,0,-0.8075957373635989,856,The great depression
1933-02-17,6.23,6.23,6.23,6.23,6.23,0,-0.8044570055098241,857,The great depression
1933-02-20,6.0,6.0,6.0,6.0,6.0,0,-0.8116760887735064,858,The great depression
1933-02-21,5.96,5.96,5.96,5.96,5.96,0,-0.8129315815150162,859,The great depression
1933-02-23,5.68,5.68,5.68,5.68,5.68,0,-0.821720030705586,860,The great depression
1933-02-24,5.9,5.9,5.9,5.9,5.9,0,-0.8148148206272812,861,The great depression
1933-02-27,5.53,5.53,5.53,5.53,5.53,0,-0.8264281284862482,862,The great depression
1933-02-28,5.66,5.66,5.66,5.66,5.66,0,-0.8223477770763409,863,The great depression
